,x,y
76616,12,2
76617,97,92
76618,15,51
76619,58,20
76620,23,92
76621,34,97
76622,94,52
76623,28,39
76624,73,79
76625,82,80
76626,45,19
76627,58,44
76628,55,4
76629,35,40
76630,86,12
76631,34,37
76632,56,68
76633,89,98
76634,84,71
76635,13,72
76636,26,84
76637,47,75
76638,3,15
76639,59,15
76640,18,19
76641,42,48
76642,86,58
76643,39,22
76644,43,3
76645,97,2
76646,77,15
76647,51,35
76648,44,79
76649,32,40
76650,32,56
76651,13,34
76652,65,31
76653,66,45
76654,56,94
76655,79,22
76656,70,5
76657,37,58
76658,77,94
76659,41,6
76660,16,96
76661,70,34
76662,30,57
76663,24,41
76664,3,46
76665,0,75
76666,25,55
76667,93,58
76668,96,67
76669,65,57
76670,83,23
76671,91,41
76672,95,19
76673,22,46
76674,99,46
76675,5,89
76676,97,91
76677,50,45
76678,4,41
76679,69,53
76680,98,20
76681,75,59
76682,0,97
76683,84,9
76684,30,81
76685,23,5
76686,66,62
76687,97,31
76688,50,90
76689,12,17
76690,17,78
76691,85,53
76692,98,96
76693,54,14
76694,96,80
76695,72,7
76696,7,10
76697,25,93
76698,75,79
76699,29,16
76700,56,72
76701,58,6
76702,3,0
76703,21,51
76704,76,34
76705,67,69
76706,98,16
76707,39,96
76708,55,39
76709,99,47
76710,64,51
76711,59,71
76712,66,84
76713,94,59
76714,66,81
76715,18,24
76716,3,85
76717,71,31
76718,79,24
76719,85,77
76720,46,1
76721,87,98
76722,90,20
76723,16,12
76724,13,45
76725,21,75
76726,29,73
76727,0,24
76728,50,35
76729,73,63
76730,36,49
76731,96,98
76732,8,49
76733,5,95
76734,92,81
76735,85,41
76736,67,60
76737,28,20
76738,54,78
76739,96,95
76740,28,31
76741,45,50
76742,97,0
76743,17,98
76744,66,36
76745,57,72
76746,29,68
76747,30,43
76748,40,72
76749,96,78
76750,70,97
76751,3,73
76752,70,71
76753,83,51
76754,23,86
76755,29,91
76756,65,93
76757,68,89
76758,99,34
76759,93,79
76760,0,33
76761,26,88
76762,31,2
76763,99,37
76764,58,20
76765,29,3
76766,34,75
76767,6,79
76768,58,2
76769,23,10
76770,29,44
76771,58,13
76772,84,28
76773,51,14
76774,72,58
76775,76,90
76776,7,58
76777,18,48
76778,80,51
76779,91,10
76780,95,94
76781,91,73
76782,12,84
76783,6,22
76784,56,54
76785,40,2
76786,42,45
76787,27,81
76788,0,80
76789,28,63
76790,73,2
76791,44,23
76792,70,47
76793,15,64
76794,7,89
76795,64,64
76796,9,8
76797,26,8
76798,86,8
76799,78,60
76800,21,73
76801,61,99
76802,86,28
76803,91,93
76804,47,44
76805,77,0
76806,76,86
76807,55,31
76808,42,61
76809,93,37
76810,34,97
76811,87,86
76812,46,73
76813,50,38
76814,32,52
76815,89,20
76816,9,4
76817,25,49
76818,75,70
76819,89,77
76820,15,51
76821,37,78
76822,13,64
76823,1,96
76824,90,45
76825,83,36
76826,5,64
76827,41,62
76828,92,84
76829,75,1
76830,55,97
76831,89,68
76832,16,39
76833,54,55
76834,96,7
76835,80,36
76836,55,16
76837,2,54
76838,1,39
76839,98,52
76840,60,11
76841,1,8
76842,50,57
76843,50,12
76844,24,50
76845,80,51
76846,23,79
76847,60,62
76848,71,94
76849,55,25
76850,24,83
76851,67,54
76852,56,99
76853,26,6
76854,48,99
76855,87,78
76856,59,61
76857,54,67
76858,25,2
76859,90,34
76860,79,77
76861,55,31
76862,99,20
76863,5,17
76864,20,72
76865,87,75
76866,72,81
76867,45,77
76868,14,6
76869,41,40
76870,3,53
76871,81,0
76872,80,90
76873,74,77
76874,31,3
76875,86,79
76876,64,86
76877,80,45
76878,26,73
76879,33,53
76880,73,14
76881,97,56
76882,75,6
76883,64,12
76884,18,44
76885,80,26
76886,82,81
76887,50,32
76888,14,67
76889,16,87
76890,67,13
76891,98,78
76892,45,29
76893,23,51
76894,91,64
76895,61,81
76896,42,3
76897,89,40
76898,46,0
76899,35,54
76900,76,12
76901,75,1
76902,38,97
76903,80,87
76904,71,44
76905,63,40
76906,82,14
76907,28,53
76908,75,48
76909,95,73
76910,20,41
76911,97,55
76912,26,11
76913,69,15
76914,6,12
76915,90,83
76916,21,35
76917,4,69
76918,94,82
76919,83,13
76920,12,15
76921,79,98
76922,63,47
76923,50,59
76924,39,84
76925,4,57
76926,84,54
76927,15,9
76928,29,80
76929,93,38
76930,41,47
76931,74,71
76932,26,36
76933,98,86
76934,86,88
76935,78,4
76936,2,60
76937,58,33
76938,55,31
76939,91,75
76940,69,24
76941,57,27
76942,72,65
76943,25,29
76944,34,2
76945,52,70
76946,16,60
76947,31,26
76948,42,61
76949,4,23
76950,66,12
76951,16,86
76952,46,17
76953,22,64
76954,22,57
76955,24,15
76956,61,73
76957,58,51
76958,30,30
76959,24,90
76960,79,84
76961,52,98
76962,75,86
76963,83,64
76964,23,4
76965,61,93
76966,77,88
76967,96,15
76968,70,5
76969,37,26
76970,94,48
76971,22,4
76972,75,44
76973,41,33
76974,19,4
76975,10,31
76976,83,55
76977,11,0
76978,15,11
76979,43,4
76980,16,22
76981,53,26
76982,64,83
76983,72,71
76984,60,90
76985,21,5
76986,31,91
76987,89,28
76988,85,25
76989,86,84
76990,16,59
76991,32,92
76992,13,11
76993,79,91
76994,92,39
76995,80,26
76996,2,32
76997,88,19
76998,30,88
76999,98,42
77000,98,39
77001,70,45
77002,27,4
77003,17,24
77004,30,31
77005,41,50
77006,24,97
77007,58,10
77008,22,74
77009,36,20
77010,53,1
77011,99,69
77012,6,51
77013,55,20
77014,2,2
77015,8,53
77016,94,56
77017,67,35
77018,7,76
77019,39,22
77020,29,50
77021,94,72
77022,57,68
77023,9,68
77024,43,56
77025,95,12
77026,48,73
77027,27,49
77028,40,87
77029,0,82
77030,69,7
77031,5,34
77032,81,78
77033,37,11
77034,80,25
77035,64,40
77036,61,75
77037,56,44
77038,40,45
77039,46,84
77040,78,80
77041,81,28
77042,70,64
77043,79,5
77044,26,54
77045,79,89
77046,73,43
77047,29,12
77048,82,36
77049,54,95
77050,38,44
77051,75,12
77052,16,12
77053,29,59
77054,91,19
77055,77,72
77056,16,51
77057,1,41
77058,47,1
77059,35,40
77060,11,0
77061,63,41
77062,94,1
77063,99,61
77064,7,91
77065,43,61
77066,66,41
77067,17,58
77068,93,12
77069,16,11
77070,66,96
77071,16,44
77072,23,14
77073,57,59
77074,27,57
77075,36,49
77076,6,63
77077,1,72
77078,86,95
77079,15,66
77080,91,84
77081,8,32
77082,3,7
77083,72,26
77084,61,30
77085,53,90
77086,46,60
77087,52,51
77088,75,21
77089,89,41
77090,42,78
77091,56,75
77092,3,61
77093,21,72
77094,78,33
77095,12,11
77096,26,22
77097,32,80
77098,67,66
77099,5,9
77100,82,49
77101,14,43
77102,81,16
77103,53,92
77104,75,66
77105,82,19
77106,70,55
77107,13,50
77108,23,62
77109,13,20
77110,7,4
77111,14,87
77112,22,78
77113,28,51
77114,89,54
77115,67,77
77116,97,63
77117,10,36
77118,88,76
77119,66,95
77120,68,40
77121,98,22
77122,24,47
77123,32,95
77124,86,77
77125,26,4
77126,47,46
77127,97,50
77128,24,96
77129,87,14
77130,20,73
77131,53,8
77132,80,26
77133,22,28
77134,64,18
77135,77,77
77136,12,25
77137,61,85
77138,24,49
77139,49,45
77140,11,85
77141,3,71
77142,5,46
77143,38,93
77144,65,46
77145,88,47
77146,9,54
77147,59,89
77148,57,71
77149,7,12
77150,45,98
77151,7,17
77152,19,49
77153,60,37
77154,53,96
77155,98,37
77156,35,53
77157,80,9
77158,62,27
77159,63,38
77160,33,41
77161,41,72
77162,4,11
77163,20,61
77164,24,12
77165,38,28
77166,43,74
77167,12,21
77168,21,95
77169,86,78
77170,18,75
77171,72,23
77172,74,18
77173,5,40
77174,40,87
77175,74,65
77176,85,41
77177,40,89
77178,39,65
77179,16,43
77180,50,71
77181,66,60
77182,89,44
77183,26,11
77184,50,64
77185,53,39
77186,19,72
77187,96,54
77188,26,23
77189,95,60
77190,36,77
77191,69,49
77192,80,79
77193,66,38
77194,98,6
77195,74,89
77196,97,14
77197,52,24
77198,4,50
77199,97,10
77200,4,56
77201,48,26
77202,42,35
77203,81,29
77204,73,14
77205,77,70
77206,88,50
77207,96,70
77208,19,10
77209,6,36
77210,86,10
77211,90,49
77212,80,18
77213,45,4
77214,87,49
77215,31,92
77216,3,6
77217,63,5
77218,96,87
77219,42,9
77220,93,60
77221,30,74
77222,81,4
77223,86,20
77224,84,81
77225,65,86
77226,76,21
77227,27,45
77228,98,49
77229,8,28
77230,96,19
77231,36,27
77232,90,8
77233,46,89
77234,45,11
77235,93,26
77236,20,36
77237,61,35
77238,20,72
77239,66,63
77240,91,77
77241,28,95
77242,83,94
77243,8,13
77244,69,21
77245,67,11
77246,95,91
77247,46,41
77248,51,77
77249,83,11
77250,89,10
77251,53,60
77252,83,90
77253,73,41
77254,2,24
77255,59,33
77256,32,88
77257,15,75
77258,17,88
77259,48,15
77260,19,15
77261,3,15
77262,60,58
77263,13,93
77264,63,18
77265,10,25
77266,96,99
77267,78,23
77268,44,95
77269,27,78
77270,16,39
77271,87,9
77272,18,6
77273,85,58
77274,38,31
77275,47,13
77276,60,73
77277,99,38
77278,20,11
77279,62,78
77280,65,68
77281,17,71
77282,59,0
77283,82,30
77284,52,20
77285,11,66
77286,28,95
77287,63,77
77288,60,3
77289,15,87
77290,66,22
77291,47,19
77292,60,10
77293,58,29
77294,70,1
77295,26,45
77296,16,11
77297,2,50
77298,87,56
77299,95,65
77300,77,95
77301,27,74
77302,59,70
77303,43,75
77304,16,29
77305,7,23
77306,58,33
77307,93,61
77308,29,98
77309,49,71
77310,72,93
77311,27,44
77312,11,78
77313,79,67
77314,2,45
77315,80,54
77316,40,61
77317,11,4
77318,42,34
77319,48,44
77320,67,67
77321,29,79
77322,90,26
77323,0,46
77324,57,86
77325,88,37
77326,11,89
77327,30,55
77328,61,55
77329,46,70
77330,8,42
77331,26,96
77332,38,31
77333,63,15
77334,47,1
77335,59,28
77336,93,38
77337,54,23
77338,75,29
77339,7,78
77340,7,44
77341,18,60
77342,12,28
77343,10,41
77344,47,68
77345,36,4
77346,99,27
77347,31,32
77348,71,21
77349,77,25
77350,79,40
77351,71,3
77352,12,48
77353,27,28
77354,95,53
77355,44,41
77356,94,27
77357,84,44
77358,42,65
77359,36,35
77360,15,23
77361,78,4
77362,50,47
77363,61,83
77364,20,75
77365,2,6
77366,36,31
77367,25,17
77368,6,20
77369,65,92
77370,11,53
77371,98,90
77372,7,91
77373,92,49
77374,27,77
77375,43,65
77376,73,37
77377,7,27
77378,54,43
77379,43,50
77380,45,69
77381,58,54
77382,75,24
77383,79,77
77384,99,91
77385,36,29
77386,59,2
77387,58,38
77388,83,78
77389,43,14
77390,55,21
77391,22,17
77392,26,16
77393,76,99
77394,45,81
77395,75,56
77396,59,49
77397,96,85
77398,65,60
77399,60,46
77400,49,73
77401,57,54
77402,55,69
77403,49,38
77404,31,80
77405,42,29
77406,21,58
77407,6,46
77408,40,30
77409,1,60
77410,96,76
77411,39,72
77412,59,22
77413,67,36
77414,88,59
77415,47,63
77416,8,86
77417,98,14
77418,28,58
77419,77,55
77420,79,88
77421,90,59
77422,83,74
77423,82,97
77424,60,51
77425,31,70
77426,56,37
77427,49,84
77428,76,7
77429,12,55
77430,10,27
77431,47,62
77432,64,17
77433,33,81
77434,50,42
77435,95,58
77436,74,87
77437,51,82
77438,89,42
77439,16,90
77440,69,19
77441,90,12
77442,35,73
77443,23,20
77444,12,20
77445,9,93
77446,47,88
77447,29,69
77448,90,12
77449,85,91
77450,45,10
77451,22,5
77452,80,80
77453,24,19
77454,47,81
77455,45,33
77456,73,60
77457,76,43
77458,59,50
77459,47,22
77460,26,52
77461,54,35
77462,25,17
77463,75,32
77464,87,8
77465,88,23
77466,23,90
77467,47,12
77468,17,87
77469,12,40
77470,98,75
77471,3,89
77472,87,31
77473,97,85
77474,4,80
77475,11,56
77476,93,1
77477,26,26
77478,67,63
77479,85,24
77480,6,39
77481,73,17
77482,11,72
77483,68,92
77484,28,49
77485,1,51
77486,95,85
77487,11,2
77488,94,57
77489,30,34
77490,99,51
77491,3,52
77492,4,69
77493,5,22
77494,48,80
77495,25,78
77496,68,65
77497,59,49
77498,51,32
77499,50,67
77500,41,42
77501,46,89
77502,62,8
77503,39,61
77504,79,4
77505,51,76
77506,97,0
77507,41,55
77508,82,37
77509,59,56
77510,49,12
77511,13,86
77512,6,6
77513,97,42
77514,40,0
77515,3,75
77516,84,40
77517,29,3
77518,19,93
77519,54,45
77520,3,40
77521,34,88
77522,6,1
77523,90,90
77524,39,80
77525,58,70
77526,72,93
77527,72,96
77528,12,90
77529,86,11
77530,32,41
77531,2,53
77532,77,31
77533,88,50
77534,20,60
77535,85,17
77536,85,21
77537,40,76
77538,11,11
77539,98,78
77540,60,73
77541,12,80
77542,54,88
77543,83,17
77544,24,53
77545,43,66
77546,57,13
77547,3,68
77548,57,22
77549,63,57
77550,42,27
77551,83,21
77552,1,51
77553,74,76
77554,50,55
77555,97,32
77556,90,61
77557,85,21
77558,26,96
77559,45,74
77560,22,77
77561,14,35
77562,14,69
77563,47,3
77564,49,47
77565,37,75
77566,87,69
77567,25,99
77568,29,17
77569,78,34
77570,2,5
77571,67,36
77572,10,91
77573,23,36
77574,83,7
77575,35,65
77576,15,55
77577,57,26
77578,26,36
77579,96,97
77580,49,65
77581,65,62
77582,3,53
77583,3,51
77584,40,12
77585,64,92
77586,79,90
77587,38,76
77588,82,21
77589,55,20
77590,26,55
77591,83,86
77592,29,7
77593,62,56
77594,67,9
77595,63,64
77596,10,17
77597,91,51
77598,11,78
77599,50,84
77600,47,48
77601,35,29
77602,14,80
77603,34,40
77604,1,93
77605,74,79
77606,52,82
77607,93,95
77608,47,93
77609,76,9
77610,51,91
77611,82,43
77612,37,18
77613,32,82
77614,8,43
77615,63,88
77616,66,54
77617,76,14
77618,38,18
77619,76,22
77620,12,98
77621,39,12
77622,21,38
77623,19,77
77624,44,43
77625,33,73
77626,44,7
77627,30,21
77628,30,5
77629,50,68
77630,27,67
77631,27,89
77632,83,48
77633,7,86
77634,0,8
77635,4,72
77636,71,74
77637,69,29
77638,31,3
77639,98,55
77640,10,18
77641,44,53
77642,5,21
77643,96,63
77644,56,35
77645,15,76
77646,24,4
77647,39,61
77648,47,57
77649,75,53
77650,57,89
77651,59,45
77652,5,60
77653,8,56
77654,4,41
77655,73,9
77656,7,93
77657,1,10
77658,28,28
77659,66,7
77660,98,14
77661,16,6
77662,68,79
77663,20,71
77664,92,92
77665,75,26
77666,53,4
77667,51,45
77668,91,89
77669,9,32
77670,74,40
77671,54,31
77672,70,16
77673,45,62
77674,3,62
77675,15,19
77676,68,32
77677,33,87
77678,34,17
77679,98,49
77680,42,34
77681,71,1
77682,30,81
77683,47,78
77684,8,63
77685,19,70
77686,66,26
77687,21,74
77688,37,2
77689,84,84
77690,82,91
77691,62,83
77692,80,24
77693,2,41
77694,0,44
77695,12,81
77696,1,83
77697,63,42
77698,60,83
77699,25,25
77700,93,71
77701,20,94
77702,30,78
77703,65,42
77704,22,14
77705,88,32
77706,48,15
77707,1,53
77708,0,39
77709,88,13
77710,24,22
77711,72,57
77712,20,98
77713,39,53
77714,85,89
77715,36,71
77716,98,24
77717,95,33
77718,40,72
77719,14,43
77720,95,9
77721,55,12
77722,68,28
77723,74,63
77724,72,77
77725,23,74
77726,46,14
77727,99,32
77728,79,82
77729,46,24
77730,14,50
77731,80,80
77732,24,68
77733,40,71
77734,34,64
77735,46,33
77736,46,88
77737,13,84
77738,46,50
77739,54,63
77740,20,2
77741,59,37
77742,87,84
77743,94,32
77744,76,70
77745,51,69
77746,6,30
77747,16,97
77748,71,34
77749,4,68
77750,89,35
77751,79,88
77752,93,55
77753,38,22
77754,26,68
77755,43,12
77756,19,28
77757,10,57
77758,45,82
77759,69,0
77760,43,4
77761,96,24
77762,69,80
77763,57,33
77764,21,68
77765,69,92
77766,58,51
77767,55,88
77768,54,48
77769,35,69
77770,59,83
77771,22,36
77772,90,8
77773,91,54
77774,76,55
77775,79,25
77776,82,51
77777,32,75
77778,92,80
77779,49,47
77780,99,23
77781,19,37
77782,81,89
77783,46,49
77784,62,28
77785,20,32
77786,77,40
77787,65,13
77788,78,2
77789,76,89
77790,49,29
77791,70,13
77792,26,70
77793,32,8
77794,85,40
77795,45,40
77796,16,3
77797,95,1
77798,38,61
77799,66,75
77800,76,24
77801,18,10
77802,82,44
77803,6,45
77804,11,31
77805,3,87
77806,51,40
77807,8,72
77808,46,59
77809,34,1
77810,61,38
77811,94,28
77812,80,71
77813,48,65
77814,76,79
77815,43,93
77816,83,91
77817,51,53
77818,43,34
77819,37,30
77820,40,83
77821,94,61
77822,71,34
77823,17,13
77824,56,88
77825,97,1
77826,38,52
77827,11,67
77828,79,32
77829,88,5
77830,87,30
77831,95,11
77832,88,12
77833,74,57
77834,79,65
77835,69,25
77836,33,52
77837,14,87
77838,20,25
77839,71,10
77840,95,31
77841,22,47
77842,51,68
77843,1,73
77844,48,72
77845,81,21
77846,84,0
77847,48,72
77848,88,88
77849,25,35
77850,49,60
77851,78,19
77852,62,4
77853,13,78
77854,30,56
77855,3,10
77856,45,39
77857,35,0
77858,25,97
77859,25,76
77860,82,83
77861,14,47
77862,74,4
77863,58,89
77864,69,94
77865,55,49
77866,47,69
77867,71,56
77868,89,16
77869,69,28
77870,99,81
77871,6,53
77872,41,33
77873,65,82
77874,0,93
77875,64,0
77876,61,28
77877,26,96
77878,90,57
77879,5,69
77880,78,54
77881,68,29
77882,65,54
77883,18,30
77884,58,98
77885,92,72
77886,66,58
77887,47,64
77888,22,37
77889,45,79
77890,80,41
77891,54,41
77892,93,67
77893,22,41
77894,51,40
77895,63,10
77896,19,27
77897,36,96
77898,38,40
77899,88,45
77900,43,86
77901,85,14
77902,55,17
77903,38,14
77904,47,16
77905,26,27
77906,27,5
77907,56,64
77908,94,23
77909,29,39
77910,35,96
77911,55,32
77912,52,30
77913,60,62
77914,46,20
77915,6,9
77916,58,22
77917,41,98
77918,18,38
77919,32,97
77920,40,92
77921,14,64
77922,16,23
77923,49,83
77924,90,74
77925,80,76
77926,16,69
77927,94,79
77928,86,59
77929,77,76
77930,59,95
77931,4,28
77932,20,96
77933,99,81
77934,7,35
77935,89,74
77936,58,24
77937,20,14
77938,31,80
77939,57,85
77940,80,63
77941,31,52
77942,31,63
77943,46,16
77944,23,59
77945,72,1
77946,42,19
77947,41,25
77948,95,84
77949,38,48
77950,58,47
77951,57,20
77952,19,88
77953,5,56
77954,95,68
77955,95,40
77956,31,87
77957,86,90
77958,33,28
77959,42,41
77960,79,33
77961,71,70
77962,39,20
77963,53,69
77964,96,76
77965,99,8
77966,29,17
77967,53,77
77968,18,4
77969,2,20
77970,3,45
77971,45,62
77972,38,73
77973,7,17
77974,88,77
77975,57,32
77976,95,97
77977,59,62
77978,55,41
77979,89,50
77980,20,58
77981,64,30
77982,21,82
77983,7,57
77984,31,36
77985,26,76
77986,62,61
77987,99,45
77988,36,90
77989,44,65
77990,58,43
77991,89,3
77992,42,19
77993,4,54
77994,42,43
77995,38,64
77996,63,39
77997,1,72
77998,23,11
77999,98,56
78000,40,70
78001,68,29
78002,92,53
78003,49,38
78004,44,72
78005,15,61
78006,67,4
78007,26,67
78008,40,91
78009,0,65
78010,88,81
78011,49,98
78012,44,93
78013,74,36
78014,66,72
78015,85,98
78016,2,49
78017,77,22
78018,3,48
78019,51,34
78020,64,15
78021,61,85
78022,64,6
78023,19,42
78024,24,2
78025,49,11
78026,96,29
78027,95,34
78028,94,11
78029,67,77
78030,73,32
78031,37,20
78032,10,38
78033,46,10
78034,52,77
78035,22,7
78036,52,74
78037,30,64
78038,74,94
78039,52,53
78040,35,59
78041,18,31
78042,46,93
78043,16,15
78044,31,92
78045,39,42
78046,99,0
78047,22,55
78048,50,98
78049,34,68
78050,63,71
78051,35,20
78052,94,42
78053,88,97
78054,57,85
78055,0,88
78056,92,82
78057,9,69
78058,11,12
78059,16,88
78060,38,7
78061,29,86
78062,19,24
78063,51,78
78064,50,78
78065,66,0
78066,65,99
78067,83,71
78068,46,99
78069,62,57
78070,36,43
78071,10,93
78072,45,88
78073,37,50
78074,46,50
78075,31,2
78076,13,61
78077,93,94
78078,27,89
78079,98,2
78080,56,80
78081,18,95
78082,25,16
78083,45,34
78084,43,56
78085,40,47
78086,12,61
78087,74,35
78088,27,6
78089,95,70
78090,16,32
78091,84,79
78092,62,36
78093,28,71
78094,41,42
78095,80,38
78096,57,29
78097,53,92
78098,75,52
78099,25,7
78100,18,84
78101,98,65
78102,5,38
78103,58,9
78104,79,4
78105,43,96
78106,42,70
78107,73,89
78108,24,27
78109,49,56
78110,17,25
78111,17,10
78112,53,34
78113,34,54
78114,70,68
78115,93,69
78116,51,20
78117,46,24
78118,56,4
78119,67,77
78120,42,86
78121,84,34
78122,97,99
78123,45,43
78124,6,27
78125,20,40
78126,74,19
78127,59,61
78128,42,84
78129,56,67
78130,54,20
78131,5,31
78132,64,89
78133,37,51
78134,53,12
78135,15,86
78136,34,50
78137,36,53
78138,73,96
78139,17,91
78140,40,43
78141,78,12
78142,76,56
78143,61,77
78144,8,84
78145,69,72
78146,46,35
78147,62,69
78148,19,62
78149,15,38
78150,74,56
78151,63,56
78152,79,23
78153,60,84
78154,28,64
78155,97,32
78156,27,77
78157,23,73
78158,85,53
78159,56,16
78160,1,68
78161,83,0
78162,40,4
78163,15,81
78164,12,6
78165,24,34
78166,75,32
78167,93,99
78168,30,31
78169,66,65
78170,46,27
78171,40,78
78172,92,65
78173,3,46
78174,24,4
78175,55,59
78176,3,66
78177,34,30
78178,79,35
78179,25,91
78180,14,18
78181,62,13
78182,59,39
78183,86,12
78184,57,45
78185,6,64
78186,46,50
78187,23,43
78188,54,96
78189,89,5
78190,99,49
78191,30,44
78192,97,63
78193,46,61
78194,0,27
78195,91,88
78196,11,93
78197,91,83
78198,53,23
78199,68,60
78200,71,69
78201,28,45
78202,35,28
78203,22,78
78204,55,88
78205,27,71
78206,97,16
78207,34,14
78208,0,8
78209,25,20
78210,61,93
78211,63,51
78212,33,26
78213,98,72
78214,94,96
78215,98,19
78216,51,85
78217,36,96
78218,56,64
78219,36,20
78220,89,47
78221,78,99
78222,18,30
78223,83,65
78224,2,65
78225,50,7
78226,23,42
78227,82,29
78228,44,32
78229,8,28
78230,25,26
78231,90,33
78232,97,70
78233,48,25
78234,78,95
78235,33,81
78236,3,40
78237,28,21
78238,20,26
78239,40,12
78240,16,63
78241,55,17
78242,65,35
78243,54,50
78244,33,19
78245,30,67
78246,41,93
78247,19,51
78248,91,28
78249,94,14
78250,33,43
78251,47,42
78252,15,19
78253,43,98
78254,2,34
78255,10,81
78256,95,27
78257,36,61
78258,93,8
78259,21,97
78260,13,41
78261,8,30
78262,55,5
78263,33,23
78264,39,69
78265,75,47
78266,13,14
78267,71,43
78268,16,91
78269,32,71
78270,83,79
78271,53,3
78272,51,44
78273,58,50
78274,56,71
78275,30,19
78276,92,96
78277,8,77
78278,9,97
78279,2,98
78280,70,54
78281,85,52
78282,85,1
78283,56,75
78284,91,47
78285,37,36
78286,94,79
78287,86,14
78288,86,79
78289,28,1
78290,26,51
78291,3,86
78292,31,83
78293,53,7
78294,40,30
78295,44,87
78296,58,70
78297,57,23
78298,75,27
78299,18,36
78300,73,30
78301,75,90
78302,79,43
78303,8,9
78304,9,51
78305,13,41
78306,0,55
78307,58,3
78308,65,39
78309,45,47
78310,20,87
78311,77,21
78312,40,72
78313,76,98
78314,53,30
78315,88,96
78316,72,49
78317,20,96
78318,17,94
78319,44,75
78320,57,63
78321,71,60
78322,38,59
78323,45,60
78324,1,7
78325,13,67
78326,0,44
78327,74,6
78328,6,64
78329,18,11
78330,20,74
78331,31,42
78332,40,57
78333,99,38
78334,63,58
78335,14,63
78336,93,2
78337,31,95
78338,47,9
78339,74,51
78340,13,72
78341,10,33
78342,24,95
78343,33,86
78344,64,50
78345,54,34
78346,87,20
78347,33,53
78348,75,23
78349,78,0
78350,71,63
78351,84,66
78352,13,27
78353,88,2
78354,47,53
78355,91,31
78356,61,8
78357,98,22
78358,58,4
78359,87,53
78360,79,7
78361,18,34
78362,75,55
78363,28,27
78364,47,44
78365,11,65
78366,74,3
78367,93,43
78368,8,81
78369,90,24
78370,73,68
78371,73,82
78372,20,54
78373,73,59
78374,58,2
78375,20,54
78376,90,64
78377,49,73
78378,20,62
78379,0,77
78380,89,85
78381,84,80
78382,24,91
78383,86,18
78384,33,23
78385,10,33
78386,52,75
78387,10,35
78388,91,48
78389,39,52
78390,83,42
78391,54,1
78392,85,16
78393,99,97
78394,83,89
78395,39,72
78396,76,6
78397,17,71
78398,87,98
78399,81,13
78400,70,84
78401,51,48
78402,22,99
78403,63,51
78404,28,70
78405,43,65
78406,87,25
78407,10,71
78408,68,45
78409,99,46
78410,10,52
78411,7,19
78412,42,80
78413,11,45
78414,3,18
78415,46,69
78416,65,27
78417,34,7
78418,26,33
78419,48,97
78420,45,61
78421,45,73
78422,47,45
78423,16,39
78424,4,26
78425,42,97
78426,84,33
78427,20,3
78428,39,27
78429,54,99
78430,68,72
